,country,year,ppl_acc,ppl_no_acc,gdp_capita,e_non_ebt,e_ebt,e_co2_em
1678,Trinidad and Tobago,2005,1237287,59647,21837,167.78482055,0.063947369,25431361.903143067
1679,Trinidad and Tobago,2006,1253499,49645,25330,179.40848726,0.12552631600000003,30387952.962059885
1680,Trinidad and Tobago,2007,1269953,39307,27979,189.9012028,0.057631579,27837916.195994243
1681,Trinidad and Tobago,2008,1286798,28574,32994,184.46263767,0.060789474,27007739.3219589
1682,Trinidad and Tobago,2009,1308402,13216,22910,186.51990832999996,0.059210526,28188685.149053704
1683,Trinidad and Tobago,2010,1318782,9318,25687,203.53924789,0.010526316,31011670.458533045
1684,Trinidad and Tobago,2011,1331266,3522,29745,204.52069173999996,0.010526316,31885135.230146423
1685,Trinidad and Tobago,2012,1340742,846,30351,194.45044124999998,0.010526316,29336677.77962672
1686,Trinidad and Tobago,2013,1348153,95,31166,200.18609884,0.010526316,30094252.112572465
1687,Trinidad and Tobago,2014,1354493,0,31032,194.82374492,0.010526316,28668073.891861368
1688,Turkey,1990,47872297,6049402,10029,493.32361860000003,61.125526314000005,45036587.43316837
1689,Turkey,1991,49035887,5804644,9606,506.29301280000004,60.00789474,48457580.997019604
1690,Turkey,1992,50201404,5547471,9885,524.3907528,70.222894733,52658649.82561457
1691,Turkey,1993,51373541,5280188,10693,554.8823353,89.697105259,53609352.50933099
1692,Turkey,1994,52558637,5005495,9919,544.1184966999999,80.83131579299999,59546755.01096986
1693,Turkey,1995,53760622,4725759,10492,604.5279117,94.339999999,60638640.15063807
1694,Turkey,1996,54980182,4443026,11625,654.6244769,107.195526305,66880034.93870881
1695,Turkey,1997,56213415,4159084,11996,691.8747153,105.770789447,74368960.20611066
1696,Turkey,1998,57453860,3875730,11564,705.5694814,112.001315821,79371255.26241338
1697,Turkey,1999,58692480,3594846,10735,706.3548886000001,91.873421055,82807413.22868131
1698,Turkey,2000,59922398,3317723,11830,772.5283993999999,81.982631583,84149054.86116993
1699,Turkey,2001,61149133,3042341,11025,714.0712461,64.068157896,87934069.5659198
1700,Turkey,2002,62377685,2765369,10973,760.4674772,89.38526316,80742756.2492965
1701,Turkey,2003,63602992,2482811,10387,807.1517306,93.57499999899998,82929551.81371897
1702,Turkey,2004,64817334,2190521,11558,841.3154628,121.869999963,86037348.41444597
1703,Turkey,2005,66018878,1884528,12570,882.93675,104.59973679500001,97980040.52501643
1704,Turkey,2006,67202709,1560696,13731,979.1775867000001,117.1646053,106071829.96238318
1705,Turkey,2007,68393145,1204136,14532,1071.2784347,95.939057898,125418416.60629319
1706,Turkey,2008,69599612,840420,15393,1081.6511322000001,90.58156578600001,134071687.12187935
1707,Turkey,2009,70847476,491709,14794,1087.7460664,100.371471052,138447712.47487935
1708,Turkey,2010,72326914,0,16211,1105.1268269,146.619563152,136116834.71171013
1709,Turkey,2011,73343960,65495,17919,1185.6747332,152.90121717499997,149197241.01897997
1710,Turkey,2012,74559171,10696,18787,1250.5673894000001,171.63497312299998,147822335.13497555
1711,Turkey,2013,75786766,567,19370,1231.0829556,182.17605955999997,148102335.41580528
1712,Turkey,2014,77030628,0,20222,1319.7872871999998,138.49661574700002,166945142.77879056
1713,Turkmenistan,1990,3632875,51091,5938,151.88282642,1.8375400000000002,10818248.539726583
1714,Turkmenistan,1991,3741771,47414,5487,155.98197906000001,1.8375400000000002,11002335.370211218
1715,Turkmenistan,1992,3856272,43571,4615,60.66815,0.010526316,7022881.687139005
1716,Turkmenistan,1993,3971212,39577,5074,122.27832144000001,0.013157895,8937775.076060217
1717,Turkmenistan,1994,4079608,35491,3509,130.44186234,0.010526316,11510312.273728875
1718,Turkmenistan,1995,4176392,31448,3024,107.36821339000001,0.010526316,12052311.530306945
1719,Turkmenistan,1996,4259712,27632,2859,156.3949225,0.013157895,9938429.659365717
1720,Turkmenistan,1997,4330860,24254,2985,119.75461389,0.013157895,10075740.82256696
1721,Turkmenistan,1998,4391964,21513,3186,149.11774556,0.015789473999999998,9849780.211500658
1722,Turkmenistan,1999,4446559,19573,3332,142.34215917,0.013157895,12059396.656706665
1723,Turkmenistan,2000,4498066,18065,4089,119.81105639,0.013157895,14430282.487696128
1724,Turkmenistan,2001,4545857,18223,4457,151.2277975,0.007894736999999999,15334292.68128329
1725,Turkmenistan,2002,4591596,18406,5363,127.55612667,0.007894736999999999,15706785.294136396
1726,Turkmenistan,2003,4637142,18599,6408,176.10967417,0.007894736999999999,16491175.162694726
1727,Turkmenistan,2004,4684579,18819,7368,174.39757860999998,0.007894736999999999,17266870.894790567
1728,Turkmenistan,2005,4735617,19024,8840,176.59158528,0.007894736999999999,18654748.485257547
1729,Turkmenistan,2006,4802473,7632,9423,178.45385528,0.007894736999999999,19417705.113797333
1730,Turkmenistan,2007,4852414,17723,10069,173.16353389,0.007894736999999999,21106484.566948295
1731,Turkmenistan,2008,4920129,15633,10487,142.04679278,0.007894736999999999,22349029.569339283
1732,Turkmenistan,2009,4995419,12531,15900,231.59242444,0.007894736999999999,18806495.832037218
1733,Turkmenistan,2010,5087210,0,16391,249.55708380999997,0.008314473999999999,21649187.6251853
1734,Turkmenistan,2011,5169191,4870,16518,276.98837536,0.001201974,22827675.133786067
1735,Turkmenistan,2012,5265844,1995,17120,301.95423059999996,0.002582714,23474750.20273395
1736,Turkmenistan,2013,5365759,518,18918,268.23172873,0.004865132,23918602.654883295
1737,Turkmenistan,2014,5466178,63,20203,278.02149930999997,0.008203947,24368401.99718141
1738,Ukraine,1990,50855815,1036185,10638,3038.5366491,27.66842105,366184178.33168906
1739,Ukraine,1991,51053185,947285,9798,2761.7463694,30.81578947,310057551.3214572
1740,Ukraine,1992,51290800,859466,9076,2429.6986026,20.74473684,284150483.6442619
1741,Ukraine,1993,51408011,771199,7223,2029.748714,29.05,269322129.05855554
1742,Ukraine,1994,51238730,682311,5895,1729.5837210999998,31.88947368,225065039.8609008
1743,Ukraine,1995,50915037,597262,5157,1627.2083721,26.19210526,201095514.98180437
1744,Ukraine,1996,50537923,519266,4957,1606.1070547,22.71578947,168606828.40634373
1745,Ukraine,1997,50143887,450218,4592,1573.5654813,25.93684211,160025628.07067025
1746,Ukraine,1998,49752430,391509,4457,1498.7008563999998,41.426315787,154219989.5293585
1747,Ukraine,1999,49329814,343536,4386,1533.9989667,37.702631577,139790144.92238724
1748,Ukraine,2000,48869910,305938,4448,1546.1425554,29.684210524,132813640.84577495
1749,Ukraine,2001,48406564,277301,4798,1544.2907185,31.705263153,137039452.83509403
1750,Ukraine,2002,47947454,255046,5053,1527.3854397,25.392105267,132243378.94143397
1751,Ukraine,2003,47576329,236621,5663,1570.9058177000002,24.392105267,141614165.30752525
1752,Ukraine,2004,47232900,218700,6285,1575.5289598000002,31.015789475,128026693.10976708
1753,Ukraine,2005,47051244,53906,7364,1556.9459847,32.634210530000004,147598605.2433344
1754,Ukraine,2006,46614809,172941,8256,1573.0634796,34.002631583,152333222.05580106
1755,Ukraine,2007,46416331,93019,9452,1541.2204602000002,27.549999997,152006698.3436816
1756,Ukraine,2008,46157684,100516,10258,1521.5146813000001,31.107894735,151148228.91271546
1757,Ukraine,2009,45994574,58726,8766,1287.4630644,31.889473689,134140276.53493161
1758,Ukraine,2010,45845506,25194,9250,1377.7803216,35.236842109,143149257.40210763
1759,Ukraine,2011,45699265,6835,10333,1439.7343759999999,29.471052633,151370942.30785078
1760,Ukraine,2012,45532885,60415,10744,1402.4395195,29.563157895,155518112.30235702
1761,Ukraine,2013,45489600,0,10993,1324.7092086000002,39.765789471,151031063.0525598
1762,Ukraine,2014,45271947,0,10331,1173.4345056999998,26.747368422,128226715.29968682
1763,United Arab Emirates,1993,2207405,0,88284,425.5916519,0.0,18880716.593578763
1764,United Arab Emirates,1994,2328686,0,88363,466.9740675,0.0,20883362.783617776
1765,United Arab Emirates,1995,2448820,0,92197,487.28258389999996,0.0,20308119.152657934
1766,United Arab Emirates,1996,2571020,0,92487,502.25580890000003,0.0,11949106.321963694
1767,United Arab Emirates,1997,2700010,0,92991,524.3592306,0.0,12480193.257438837
1768,United Arab Emirates,1998,2838145,0,82774,536.7142564000001,0.0,26300770.66948225
1769,United Arab Emirates,1999,2988162,0,86829,541.0691822,0.0,27059609.73534447
1770,United Arab Emirates,2000,3154925,0,105222,538.8712133,0.0,43410122.4692958
1771,United Arab Emirates,2001,3326032,0,96214,544.82115551,0.0,37176985.07019991
1772,United Arab Emirates,2002,3507232,0,92970,595.38369776,0.0,33537211.251603805
1773,United Arab Emirates,2003,3741932,0,93566,634.8553652,0.0,44798016.496682696
1774,United Arab Emirates,2004,4087931,0,92250,678.8626384700001,0.0,53211362.91571502
1775,United Arab Emirates,2005,4579562,0,94516,708.23735234,0.0,54983242.76183135
1776,United Arab Emirates,2006,5242032,0,95394,745.09970972,0.0,60295495.725151256
1777,United Arab Emirates,2007,6044067,0,88942,821.8424068700001,0.0,61207210.564148284
1778,United Arab Emirates,2008,6894278,0,83881,941.83389298,0.0,71773613.61192115
1779,United Arab Emirates,2009,7666393,0,63439,929.8807363000001,0.044473684000000006,66635908.67745779
1780,United Arab Emirates,2010,8270684,0,58565,974.37142382,0.047631579,63349246.5452434
1781,United Arab Emirates,2011,8672475,0,65307,1027.65911637,0.055789474000000006,62938993.361431174
1782,United Arab Emirates,2012,8900453,0,66251,1079.19343302,0.063421053,69374995.83044998
1783,United Arab Emirates,2013,9006263,0,71240,1137.16918225,0.277368421,65783327.88109822
1784,United Arab Emirates,2014,9070867,0,67250,1131.5628616,0.811052631,86700338.94912739
1785,United Kingdom,1990,57247586,0,24002,2477.8241669999998,15.057894738,270316333.9618006
1786,United Kingdom,1991,57424897,0,23696,2531.0883675,13.769999999000001,267741916.14762118
1787,United Kingdom,1992,57580402,0,23812,2510.64006,16.623684208,266388929.2275916
1788,United Kingdom,1993,57718614,0,24481,2539.17629,15.047631581000001,245074816.70861048
1789,United Kingdom,1994,57865745,0,25353,2504.6928340000004,18.36763158,240514764.23865852
1790,United Kingdom,1995,58019030,0,26500,2514.1116456,17.593684207000003,238362081.99032348
1791,United Kingdom,1996,58166950,0,27775,2639.591724,14.969894736,246223776.67262328
1792,United Kingdom,1997,58316954,0,29840,2588.1270214,18.876157891,231854456.04311404
1793,United Kingdom,1998,58487141,0,30978,2611.4742269,22.760037789000002,237928681.9280553
1794,United Kingdom,1999,58682466,0,32245,2596.011987,25.304466511999998,235184333.5051499
1795,United Kingdom,2000,58892514,0,34390,2619.1861311,26.090908823,245441910.76132384
1796,United Kingdom,2001,59119673,0,35182,2650.6578611,25.125389892,252130937.60181648
1797,United Kingdom,2002,59370479,0,35384,2587.9588707,29.288380242000002,247659874.10504657
1798,United Kingdom,2003,59647577,0,35354,2628.2694168,28.137895931000003,259188918.63447893
1799,United Kingdom,2004,59987905,0,36320,2635.4482461999996,37.240422005,257492953.77703074
1800,United Kingdom,2005,60401206,0,37724,2657.2017827,44.592631897000004,260913781.86121705
1801,United Kingdom,2006,60846820,0,38251,2625.9039817000003,47.677123257999995,264942755.42580464
1802,United Kingdom,2007,61322463,0,38071,2546.1681080999997,51.814797545,259840383.07346967
1803,United Kingdom,2008,61806995,0,37657,2500.5458648,57.643978821999994,248593309.71307915
1804,United Kingdom,2009,62276270,0,35730,2368.5886977,66.431084002,219541959.10583225
1805,United Kingdom,2010,62766365,0,35116,2427.3239347,68.895436453,224379084.07902813
1806,United Kingdom,2011,63258918,0,34971,2258.7115716,92.663620802,211248011.0519415
1807,United Kingdom,2012,63700300,0,35784,2273.6875352,108.547233484,223573803.15172663
1808,United Kingdom,2013,64128226,0,37702,2233.2373488000003,140.036350483,210451320.85488793
1809,United Kingdom,2014,64613160,0,38220,2069.2362852,169.79579497,183946101.84190938
1810,United States,1990,249623000,0,36982,21429.009960000003,928.7573475009999,2303062737.561846
1811,United States,1991,252981000,0,36464,21396.453842000003,924.5704967339999,2319625828.2470207
1812,United States,1992,256514000,0,37241,21820.448947999997,840.964800754,2435426430.2009273
1813,United States,1993,259919000,0,37762,22214.104754,920.228999792,2492209488.972354
1814,United States,1994,263126000,0,38808,22698.39921,867.5788938420001,2527132152.499039
1815,United States,1995,266278000,0,39391,23068.100564,995.2515298659999,2598078379.195858
1816,United States,1996,269394000,0,40414,23775.512046,1095.219782592,2693615235.976403
1817,United States,1997,272657000,0,41723,23946.522337000002,1120.124073896,2791085983.7757273
1818,United States,1998,275854000,0,43073,24200.733629,1029.703466942,2836580859.6036034
1819,United States,1999,279040000,0,44576,24650.559202999997,1021.4067782280001,2836207745.4430265
1820,United States,2000,282162411,0,45887,25351.666199,909.2432732350002,2886951020.8374
1821,United States,2001,284968955,0,45878,24915.306340000003,748.5530834460001,2860360392.4079375
1822,United States,2002,287625193,0,46267,25151.841297,897.4142155230002,2867384825.6939883
1823,United States,2003,290107933,0,47158,25222.860511,929.511138658,2891152013.972318
1824,United States,2004,292805298,0,48493,25768.200579,919.6967279260001,2943498987.11789
1825,United States,2005,295516599,0,49655,25777.815026,941.4872595209999,3001131626.590298
1826,United States,2006,298379912,0,50490,25504.894745,1016.601134044,2941714466.755106
1827,United States,2007,301231207,0,50902,25985.374544,928.439288707,3007544688.5799785
1828,United States,2008,304093966,0,50276,25262.230514,1005.686108162,2927012480.1770544
1829,United States,2009,306771529,0,48453,23880.195542,1108.950941569,2671312769.5108247
1830,United States,2010,309338421,0,49267,24722.626776999998,1134.0997260130002,2781964636.1539955
1831,United States,2011,311644280,0,49675,24271.090583999998,1363.1576539399998,2686608650.180919
1832,United States,2012,313993272,0,50394,23664.548627,1321.96654625,2519805868.6330566
1833,United States,2013,316234505,0,50863,24277.255914,1402.0793987499999,2573840577.937346
1834,United States,2014,318622525,0,51664,24514.973688,1454.01882823,2561094998.042423
1835,Uzbekistan,1990,20184633,325367,4444,506.05067816999997,17.49473684,51021262.477718465
1836,Uzbekistan,1991,20653059,298941,4118,514.25920151,15.87105263,47661365.766868085
1837,Uzbekistan,1992,21176878,272122,3305,479.81263205999994,16.52894737,48297834.16770083
1838,Uzbekistan,1993,21697533,244467,3839,509.57687084,19.36315789,48666778.003419735
1839,Uzbekistan,1994,22160878,216122,3201,501.02053248000004,18.83157895,42493286.562569
1840,Uzbekistan,1995,22596642,188358,3132,489.630861738,16.28421053,39036533.64123454
1841,Uzbekistan,1996,23132100,92900,3258,504.676551995,17.17105263,42041016.16731367
1842,Uzbekistan,1997,23527806,139194,3306,501.83905378599997,15.20263158,42247152.791841865
1843,Uzbekistan,1998,23932051,118949,3319,502.36787522,15.15263158,43581160.359753996
1844,Uzbekistan,1999,24209319,102331,3517,569.846812793,14.97894737,43632973.05711526
1845,Uzbekistan,2000,24559938,90462,3378,578.859729594,15.47105263,44176343.557969816
1846,Uzbekistan,2001,24882076,82374,3557,579.863523747,15.83421053,45006567.818789564
1847,Uzbekistan,2002,25196034,75816,3745,593.3175899580001,16.27894737,46311059.22059915
1848,Uzbekistan,2003,25494446,73204,3960,547.470985845,18.82861198,46290544.70608576
1849,Uzbekistan,2004,25795074,69276,4125,556.6204826759999,17.08794057,46432116.111273766
1850,Uzbekistan,2005,26103269,63731,4360,540.72956342,18.09369512,44220197.10428624
1851,Uzbekistan,2006,26353185,135065,4193,503.267909458,15.39400663,45388499.18798217
1852,Uzbekistan,2007,26825847,42153,4944,534.97977348,16.99236842,45061275.58282526
1853,Uzbekistan,2008,27276304,26496,5679,506.83047132999997,11.54184211,43305414.64336247
1854,Uzbekistan,2009,27755043,12357,6344,503.70888873,17.06131579,42154011.21715975
1855,Uzbekistan,2010,28558600,3800,6812,494.85638644000005,21.55815789,42047296.795626566
1856,Uzbekistan,2011,29338787,613,7396,527.1044651,15.05605263,43721563.94730597
1857,Uzbekistan,2012,29774473,27,7929,512.31842848,16.72363474,43288417.96389192
1858,Uzbekistan,2013,30243200,0,8641,508.8720292,16.5,43432951.06359928
1859,Uzbekistan,2014,30757700,0,8511,532.06486369,16.27633754,44353654.57904095
1860,Venezuela,1990,19343477,518479,7690,494.19644938,97.32368421,47460572.89714068
1861,Venezuela,1991,19831139,500940,7647,475.9310892,117.2157895,41034105.48821969
1862,Venezuela,1992,20345697,453378,8460,517.8347904,124.39736840000002,40944597.15078412
1863,Venezuela,1993,20801045,462398,7643,510.26535190000004,124.94210530000001,46206430.5922676
1864,Venezuela,1994,21283640,442712,7067,554.68212793,134.9578947,48635117.19382828
1865,Venezuela,1995,21764883,423784,7243,575.2600735999999,135.3947368,49056036.53922097
1866,Venezuela,1996,22243671,406431,6951,549.6376385,141.7026316,46228622.46169822
1867,Venezuela,1997,22718655,391523,7008,580.0147121,150.7052632,55706166.17934639
1868,Venezuela,1998,23189448,380006,6431,623.4524875,152.42894740000003,69985260.52644053
1869,Venezuela,1999,23655807,372882,6554,588.1655076,159.4736842,65965843.21539307
1870,Venezuela,2000,24117510,370830,7927,596.82899036,165.4894737,63059548.72426083
1871,Venezuela,2001,24575444,373032,7500,650.97315953,159.05526319999998,71517611.00189562
1872,Venezuela,2002,25030502,378198,7122,652.7513987,156.6684211,76853487.46010031
1873,Venezuela,2003,25483602,384921,6740,567.7914475299999,159.2947368,76607714.28326763
1874,Venezuela,2004,25935544,391681,8580,626.8724354999999,184.40789469999999,56884065.40499412
1875,Venezuela,2005,26387313,396848,10725,644.6971976,202.86444740000002,61181297.81732889
1876,Venezuela,2006,26840481,398687,12307,729.6087177899999,214.24563160000002,69408332.38748279
1877,Venezuela,2007,27296610,395355,13677,732.38115753,218.51163160000002,70506098.84499443
1878,Venezuela,2008,27756384,385317,15661,755.99933936,228.1918421,74022386.54855923
1879,Venezuela,2009,28218634,368689,13508,755.45256089,225.8927895,74866170.7328716
1880,Venezuela,2010,28681974,346059,16161,724.75508636,201.742736884,66132189.67414301
1881,Venezuela,2011,29121517,341774,17746,751.3092669600001,218.836026305,60718499.96873368
1882,Venezuela,2012,29607591,285489,17752,795.90479726,215.10726314200002,68991574.60853389
1883,Venezuela,2013,30068802,249046,18795,767.9667306599999,219.50091398700002,67280190.97713012
1884,Venezuela,2014,30528787,209591,17568,748.12305916,207.245994181,65485471.87481571
1885,Vietnam,1990,50553324,17656281,1200,60.930024610000004,14.12894737,5942259.763817098
1886,Vietnam,1991,52506926,17163976,1312,59.465264790000006,16.62368421,4497202.632424306
1887,Vietnam,1992,54495338,16635110,1401,64.00122889,19.02105263,3626835.290489924
1888,Vietnam,1993,56494973,16065454,1548,73.87150889,20.96052632,2976311.3044328294
1889,Vietnam,1994,58474039,15451043,1612,81.51772444,24.32368421,4095516.393853805
1890,Vietnam,1995,60407133,14791844,1723,95.02250231000001,27.84736842,4665590.570540422
1891,Vietnam,1996,62280545,14092174,1924,109.41104724,31.6,6201009.8917546
1892,Vietnam,1997,60723415,16729920,2044,132.6549677,30.67631579,9887089.428934155
1893,Vietnam,1998,65850293,12602604,2111,147.71310856000002,29.19736842,12133635.138577886
1894,Vietnam,1999,67561628,11829746,2101,145.89227628,36.24736842,11157600.599930532
1895,Vietnam,2000,69238169,11047393,2243,169.22552115,38.29210526,13597824.057609418
1896,Vietnam,2001,70885363,10254556,2362,186.49824163,47.92105263,15092765.235258287
1897,Vietnam,2002,73023238,8933258,2573,209.39692126,47.88947368,18711603.24615701
1898,Vietnam,2003,74121159,8626503,2756,228.16272973,49.96315789,19986329.950636376
1899,Vietnam,2004,75741299,7786379,2961,294.1770241,46.88947368,24532395.715807058
1900,Vietnam,2005,81020798,3288045,3218,316.8190825,43.644736837,29120974.634892173
1901,Vietnam,2006,81690832,3403785,3419,277.35196540999993,52.042105262,32476411.510399293
1902,Vietnam,2007,80776469,5113121,3814,300.82763419,59.252631576999995,32383205.96125303
1903,Vietnam,2008,82552988,4154813,4010,378.9451478,68.52815789600001,33854460.647859074
1904,Vietnam,2009,84150356,3415051,4004,378.6910118,79.08052632100001,35607183.61019781
1905,Vietnam,2010,86341327,2131185,4465,445.5971091,72.751842105,44788104.661501534
1906,Vietnam,2011,88542278,894366,4786,485.39129650000007,107.94921048399999,46497536.87076316
1907,Vietnam,2012,90451881,0,4911,481.32177179999996,139.191315763,44984023.80668826
1908,Vietnam,2013,91497725,0,5135,514.2683135,151.074323968,48011906.09106471
1909,Vietnam,2014,91804556,740359,5427,566.3847625,161.35518376299999,55733835.59222085
1910,World,1990,3775207395,1512895819,8234,88379.17346699999,6004.2346806509995,9608481984.805367
1911,World,1991,3848744021,1526744598,8182,88842.59422900001,6155.847138495,9815588229.621574
1912,World,1992,3962785379,1496968486,8261,89466.882213,6176.710565909001,9945862367.827312
1913,World,1993,4060806959,1484066129,8259,89829.52121,6540.384452144,9922697195.55139
1914,World,1994,4138408267,1490382909,8330,91043.41790599999,6598.236698833998,10163397311.646091
1915,World,1995,4229597492,1484196880,8532,92663.719593,6956.8608730509995,10306616483.824364
1916,World,1996,4356369234,1440262883,8663,95530.248051,7061.970203271999,10714216065.647532
1917,World,1997,4459558002,1419875898,8816,96430.41480600002,7219.644779730001,10956021122.518045
1918,World,1998,4560661950,1400504087,8830,96965.84010599999,7304.957731070001,11153294185.624737
1919,World,1999,4689026587,1352791999,9029,98776.883011,7388.500493332,11132420418.493244
1920,World,2000,4758024197,1363658539,9456,101262.316082,7559.7427143820005,11561118160.308586
1921,World,2001,4792989620,1408350638,9554,102634.309058,7414.494483529001,11916987263.121445
1922,World,2002,4950377798,1330152267,9737,104923.603302,7614.605412691,12196257236.674942
1923,World,2003,5053296910,1306602386,9923,109006.0581,7661.011831618,13002637777.33883
1924,World,2004,5131486991,1308338390,10364,114164.20072600001,8231.587824143,13467645844.290415
1925,World,2005,5240786150,1279512613,10975,117997.96197,8628.759083760002,14085901585.085516
1926,World,2006,5360619024,1240857517,11511,121278.49837399999,9044.833276809999,14708243365.360619
1927,World,2007,5463258990,1219964782,12101,125115.98367700001,9349.28681598,15074759398.935003
1928,World,2008,5567077531,1199219148,12424,126118.52252999999,10011.818044930002,15438108251.103714
1929,World,2009,5699502449,1150066890,12189,123986.043083,10227.71255161,15222769771.768398
1930,World,2010,5791533844,1141335899,12937,129703.614581,11018.679189710001,16125531401.074549
1931,World,2011,5787556419,1227427549,13587,132678.958529,11576.132382700001,16933296901.176306
1932,World,2012,6039529788,1060027861,13821,133826.14991,12426.8328186,17273620448.510212
1933,World,2013,6120924477,1064213049,14038,135822.429782,13267.5000285,17383799590.958282
1934,World,2014,6232831242,1038491579,14261,136554.648017,13934.8541213,17412127355.9769
