,country,ppl_acc,ppl_no_acc,e_non_ebt,e_ebt,e_co2_em
1580,Sri Lanka,15848631,3962158,52.995333474,10.436461627,3853083.686108469
1581,Sri Lanka,16390138,3555694,48.377677680999994,10.932973126999999,3986047.828824728
1582,Sri Lanka,16824528,3250558,50.951756927999995,10.327395589,4601878.916133468
1583,Sri Lanka,17229195,2969158,50.65804077000001,15.098489951,3588832.8135000006
1584,Sri Lanka,17828459,2486558,56.708701414000004,12.410137524,5256482.63253118
1585,Sri Lanka,18139115,2285885,60.4925168,9.160926548000003,6394777.771760194
1586,Sri Lanka,18567670,2017330,52.167998575999995,18.959464179,4529363.683740694
1587,Sri Lanka,19149213,1621787,51.09108381,12.906787597,7408930.853933877
1588,Sweden,8558835,0,448.34145717,195.94210526900002,10792104.674571374
1589,Sweden,8617375,0,439.03056167,171.373684168,12982274.143921012
1590,Sweden,8668067,0,413.32288619999997,201.065789431,12018047.218890885
1591,Sweden,8718561,0,405.41802082,202.292105279,12307961.78256092
1592,Sweden,8780745,0,448.79942199,161.58421057399997,12958176.691511525
1593,Sweden,8826939,0,429.76307697000004,185.67368420999998,12184305.64544894
1594,Sweden,8840998,0,459.49388067,142.113157858,16375758.8145876
1595,Sweden,8846062,0,429.27357570000004,189.560526326,12337443.39411364
1596,Sweden,8850974,0,465.33915870000004,204.821052669,13209032.605150346
1597,Sweden,8857874,0,453.90205817000003,196.702631563,11597464.760979554
1598,Sweden,8872109,0,381.79996383,218.78947368800002,10245796.810166238
1599,Sweden,8895960,0,427.68641274,219.26842109499998,11408610.09868098
1600,Sweden,8924958,0,422.76344586999994,187.218421068,12481927.843489591
1601,Sweden,8958229,0,434.40946385,154.555263113,13696529.243091654
1602,Sweden,8993531,0,453.2992613,180.63421056299998,13352536.294924298
1603,Sweden,9029572,0,438.31531155,213.510526269,12251574.234310662
1604,Sweden,9080505,0,427.88925800000004,186.80526319899997,13092880.78227201
1605,Sweden,9148092,0,422.46232678999996,203.768421062,11580397.372620352
1606,Sweden,9219637,0,402.89646769,214.03684207499998,11966114.55169389
1607,Sweden,9298515,0,357.14684786,208.85789477699998,12011276.996465288
1608,Sweden,9378126,0,386.26702291,216.055263115,14829753.348733895
1609,Sweden,9449213,0,375.0774067,222.871052606,11913483.03023068
1610,Sweden,9519374,0,377.46314853,258.72894734,11370878.975909658
1611,Sweden,9600379,0,381.54111308,217.60000001300003,11007990.283517865
1612,Sweden,9696110,0,373.18491206,225.631578921,10477208.730413785
1613,Switzerland,6715519,0,237.278681331,79.570653908,2676152.869307101
1614,Switzerland,6799978,0,239.619748989,85.574109519,3165961.0380299594
1615,Switzerland,6875364,0,242.99840774299997,87.346464646,3292096.7073795223
1616,Switzerland,6938265,0,233.31484374899998,95.463662949,2916771.137743638
1617,Switzerland,6993795,0,240.685598619,104.28304091599999,3119223.852115189
1618,Switzerland,7040687,0,233.052155639,94.08306752,2962666.7959235045
1619,Switzerland,7071850,0,240.158173566,77.28942052599999,3038752.8860694612
1620,Switzerland,7088906,0,247.31785094999998,91.351196168,3251673.924679567
1621,Switzerland,7110001,0,250.824850273,89.93530037400001,3776983.42087227
1622,Switzerland,7143991,0,244.74748232000002,107.29016475799997,3519725.4204120426
1623,Switzerland,7184250,0,244.46985579800003,99.169298248,3379559.6395108663
1624,Switzerland,7229854,0,256.94451271,111.0944179,3533726.317309321
1625,Switzerland,7284753,0,249.153253914,95.00215311200002,3625872.8058110736
1626,Switzerland,7339001,0,247.307255441,94.000345557,3619512.489470204
1627,Switzerland,7389625,0,246.003319816,91.43609782400002,4037867.9875206947
1628,Switzerland,7437115,0,240.104987098,84.93394471100001,4160855.414725877
1629,Switzerland,7483934,0,254.826337451,84.568048914,4256940.280177733
1630,Switzerland,7551117,0,239.687333528,95.99316853100002,3904785.8137906655
1631,Switzerland,7647675,0,249.79363705199998,98.22206273699999,4013204.99963502
1632,Switzerland,7743831,0,250.79538309400002,97.455555555,3736942.0178035335
1633,Switzerland,7824909,0,240.9274676,98.598112703,3908786.1654990492
1634,Switzerland,7912398,0,234.09032754400002,89.516746411,3741623.8003342687
1635,Switzerland,7996861,0,235.77166364099998,106.62655500500001,3680791.6876508975
1636,Switzerland,8089346,0,245.33893866199998,107.00451884700001,3783139.152569284
1637,Switzerland,8188649,0,230.57006494299998,106.984343469,3649297.9550470174
1638,Thailand,42945632,13637189,347.00431608,12.960839477999999,33992329.56099658
1639,Thailand,44126428,13131973,385.71773205,11.934255263,40561329.52176652
1640,Thailand,45247509,12590369,428.03616558,10.999476318000001,44582470.04051671
1641,Thailand,46338665,12026226,490.52403252,9.584026316000001,48664507.184779964
1642,Thailand,47446345,11455321,548.9168139000001,11.722014583,53572299.76062832
1643,Thailand,48604573,10887217,596.66292671,17.725684371,59884204.02906899
1644,Thailand,49826614,10324858,675.1426599,19.531902133,68331352.49438867
1645,Thailand,51098292,9765214,712.9023535000001,19.356579649,74046162.51342624
1646,Thailand,52393115,9204168,664.3137391800001,14.206139722,69521883.74191916
1647,Thailand,53669737,8636914,715.3810668199999,10.150266544,71405996.56629768
1648,Thailand,51688535,11269486,725.0834745099999,16.890372345,75665436.09882216
1649,Thailand,56067339,7475983,764.0713565,17.882718001999997,81231306.18442501
1650,Thailand,57192773,6880391,838.3664577,21.366689913,84649853.63336663
1651,Thailand,58281638,6273314,909.0228073,22.208548194,91217418.51699373
1652,Thailand,59348690,5653541,977.2347030999999,20.363715515000003,99079095.19686216
1653,Thailand,60406499,5018971,1011.2264339,19.809076422,103298344.25410083
1654,Thailand,65262158,562006,1006.9919733,26.248728671,106465129.96993394
1655,Thailand,62503782,3691833,1067.0381437,27.416168032999998,114280445.698566
1656,Thailand,63552140,2993620,1083.6993797,24.022197977,115150348.2634624
1657,Thailand,66186296,695571,1121.6481721,24.373757962,113247196.04626381
1658,Thailand,67007182,201626,1195.5235432999998,23.086759183,122647867.2194063
1659,Thailand,66663324,866806,1234.8583997,31.609437518,121550405.610274
1660,Thailand,67239234,604745,1319.0663868,35.901070913,130487484.2213305
1661,Thailand,68044733,98332,1342.9355107000001,33.27893287,137730833.50464076
1662,Thailand,68404229,12543,1376.9454101000001,37.392310902,145944493.06123272
1663,Trinidad and Tobago,1010517,211383,69.50099389,0.081578947,10125023.932922313
1664,Trinidad and Tobago,1028430,201477,69.30906073,0.065789474,10884930.345336499
1665,Trinidad and Tobago,1046123,191364,73.35068093999999,0.078947368,12416542.413246494
1666,Trinidad and Tobago,1063353,181054,77.32815006,0.073684211,11886665.46027517
1667,Trinidad and Tobago,1079762,170556,81.9411262,0.084210526,11259895.652964722
1668,Trinidad and Tobago,1095091,159910,88.86662169,0.086842105,10709909.49794303
1669,Trinidad and Tobago,1109187,149177,100.74698379,0.044736842,12840404.513265153
1670,Trinidad and Tobago,1122216,138462,100.71772054,0.047368420999999994,11369755.092786474
1671,Trinidad and Tobago,1134648,127894,102.23356137,0.047368420999999994,11982013.11429953
1672,Trinidad and Tobago,1147177,117598,113.63159729,0.047368420999999994,13917579.930070462
1673,Trinidad and Tobago,1157543,110441,112.09250979000001,0.052894737000000004,13906682.660341125
1674,Trinidad and Tobago,1174426,97954,124.79689712000001,0.077894736,15406628.658881193
1675,Trinidad and Tobago,1189407,88430,134.37415122000002,0.07105263199999999,17328991.247846343
1676,Trinidad and Tobago,1205104,78948,141.58219581999998,0.035526315,21793648.85857054
1677,Trinidad and Tobago,1221147,69388,155.67407344000003,0.06631579,22925195.35850781
1678,Trinidad and Tobago,1237287,59647,167.78482055,0.063947369,25431361.903143067
1679,Trinidad and Tobago,1253499,49645,179.40848726,0.12552631600000003,30387952.962059885
1680,Trinidad and Tobago,1269953,39307,189.9012028,0.057631579,27837916.195994243
1681,Trinidad and Tobago,1286798,28574,184.46263767,0.060789474,27007739.3219589
1682,Trinidad and Tobago,1308402,13216,186.51990832999996,0.059210526,28188685.149053704
1683,Trinidad and Tobago,1318782,9318,203.53924789,0.010526316,31011670.458533045
1684,Trinidad and Tobago,1331266,3522,204.52069173999996,0.010526316,31885135.230146423
1685,Trinidad and Tobago,1340742,846,194.45044124999998,0.010526316,29336677.77962672
1686,Trinidad and Tobago,1348153,95,200.18609884,0.010526316,30094252.112572465
1687,Trinidad and Tobago,1354493,0,194.82374492,0.010526316,28668073.891861368
1688,Turkey,47872297,6049402,493.32361860000003,61.125526314000005,45036587.43316837
1689,Turkey,49035887,5804644,506.29301280000004,60.00789474,48457580.997019604
1690,Turkey,50201404,5547471,524.3907528,70.222894733,52658649.82561457
1691,Turkey,51373541,5280188,554.8823353,89.697105259,53609352.50933099
1692,Turkey,52558637,5005495,544.1184966999999,80.83131579299999,59546755.01096986
1693,Turkey,53760622,4725759,604.5279117,94.339999999,60638640.15063807
1694,Turkey,54980182,4443026,654.6244769,107.195526305,66880034.93870881
1695,Turkey,56213415,4159084,691.8747153,105.770789447,74368960.20611066
1696,Turkey,57453860,3875730,705.5694814,112.001315821,79371255.26241338
1697,Turkey,58692480,3594846,706.3548886000001,91.873421055,82807413.22868131
1698,Turkey,59922398,3317723,772.5283993999999,81.982631583,84149054.86116993
1699,Turkey,61149133,3042341,714.0712461,64.068157896,87934069.5659198
1700,Turkey,62377685,2765369,760.4674772,89.38526316,80742756.2492965
1701,Turkey,63602992,2482811,807.1517306,93.57499999899998,82929551.81371897
1702,Turkey,64817334,2190521,841.3154628,121.869999963,86037348.41444597
1703,Turkey,66018878,1884528,882.93675,104.59973679500001,97980040.52501643
1704,Turkey,67202709,1560696,979.1775867000001,117.1646053,106071829.96238318
1705,Turkey,68393145,1204136,1071.2784347,95.939057898,125418416.60629319
1706,Turkey,69599612,840420,1081.6511322000001,90.58156578600001,134071687.12187935
1707,Turkey,70847476,491709,1087.7460664,100.371471052,138447712.47487935
1708,Turkey,72326914,0,1105.1268269,146.619563152,136116834.71171013
1709,Turkey,73343960,65495,1185.6747332,152.90121717499997,149197241.01897997
1710,Turkey,74559171,10696,1250.5673894000001,171.63497312299998,147822335.13497555
1711,Turkey,75786766,567,1231.0829556,182.17605955999997,148102335.41580528
1712,Turkey,77030628,0,1319.7872871999998,138.49661574700002,166945142.77879056
1713,Turkmenistan,3632875,51091,151.88282642,1.8375400000000002,10818248.539726583
1714,Turkmenistan,3741771,47414,155.98197906000001,1.8375400000000002,11002335.370211218
1715,Turkmenistan,3856272,43571,60.66815,0.010526316,7022881.687139005
1716,Turkmenistan,3971212,39577,122.27832144000001,0.013157895,8937775.076060217
1717,Turkmenistan,4079608,35491,130.44186234,0.010526316,11510312.273728875
1718,Turkmenistan,4176392,31448,107.36821339000001,0.010526316,12052311.530306945
1719,Turkmenistan,4259712,27632,156.3949225,0.013157895,9938429.659365717
1720,Turkmenistan,4330860,24254,119.75461389,0.013157895,10075740.82256696
1721,Turkmenistan,4391964,21513,149.11774556,0.015789473999999998,9849780.211500658
1722,Turkmenistan,4446559,19573,142.34215917,0.013157895,12059396.656706665
1723,Turkmenistan,4498066,18065,119.81105639,0.013157895,14430282.487696128
1724,Turkmenistan,4545857,18223,151.2277975,0.007894736999999999,15334292.68128329
1725,Turkmenistan,4591596,18406,127.55612667,0.007894736999999999,15706785.294136396
1726,Turkmenistan,4637142,18599,176.10967417,0.007894736999999999,16491175.162694726
1727,Turkmenistan,4684579,18819,174.39757860999998,0.007894736999999999,17266870.894790567
1728,Turkmenistan,4735617,19024,176.59158528,0.007894736999999999,18654748.485257547
1729,Turkmenistan,4802473,7632,178.45385528,0.007894736999999999,19417705.113797333
1730,Turkmenistan,4852414,17723,173.16353389,0.007894736999999999,21106484.566948295
1731,Turkmenistan,4920129,15633,142.04679278,0.007894736999999999,22349029.569339283
1732,Turkmenistan,4995419,12531,231.59242444,0.007894736999999999,18806495.832037218
1733,Turkmenistan,5087210,0,249.55708380999997,0.008314473999999999,21649187.6251853
1734,Turkmenistan,5169191,4870,276.98837536,0.001201974,22827675.133786067
1735,Turkmenistan,5265844,1995,301.95423059999996,0.002582714,23474750.20273395
1736,Turkmenistan,5365759,518,268.23172873,0.004865132,23918602.654883295
1737,Turkmenistan,5466178,63,278.02149930999997,0.008203947,24368401.99718141
1738,Ukraine,50855815,1036185,3038.5366491,27.66842105,366184178.33168906
1739,Ukraine,51053185,947285,2761.7463694,30.81578947,310057551.3214572
1740,Ukraine,51290800,859466,2429.6986026,20.74473684,284150483.6442619
1741,Ukraine,51408011,771199,2029.748714,29.05,269322129.05855554
1742,Ukraine,51238730,682311,1729.5837210999998,31.88947368,225065039.8609008
1743,Ukraine,50915037,597262,1627.2083721,26.19210526,201095514.98180437
1744,Ukraine,50537923,519266,1606.1070547,22.71578947,168606828.40634373
1745,Ukraine,50143887,450218,1573.5654813,25.93684211,160025628.07067025
1746,Ukraine,49752430,391509,1498.7008563999998,41.426315787,154219989.5293585
1747,Ukraine,49329814,343536,1533.9989667,37.702631577,139790144.92238724
1748,Ukraine,48869910,305938,1546.1425554,29.684210524,132813640.84577495
1749,Ukraine,48406564,277301,1544.2907185,31.705263153,137039452.83509403
1750,Ukraine,47947454,255046,1527.3854397,25.392105267,132243378.94143397
1751,Ukraine,47576329,236621,1570.9058177000002,24.392105267,141614165.30752525
1752,Ukraine,47232900,218700,1575.5289598000002,31.015789475,128026693.10976708
1753,Ukraine,47051244,53906,1556.9459847,32.634210530000004,147598605.2433344
1754,Ukraine,46614809,172941,1573.0634796,34.002631583,152333222.05580106
1755,Ukraine,46416331,93019,1541.2204602000002,27.549999997,152006698.3436816
1756,Ukraine,46157684,100516,1521.5146813000001,31.107894735,151148228.91271546
1757,Ukraine,45994574,58726,1287.4630644,31.889473689,134140276.53493161
1758,Ukraine,45845506,25194,1377.7803216,35.236842109,143149257.40210763
1759,Ukraine,45699265,6835,1439.7343759999999,29.471052633,151370942.30785078
1760,Ukraine,45532885,60415,1402.4395195,29.563157895,155518112.30235702
1761,Ukraine,45489600,0,1324.7092086000002,39.765789471,151031063.0525598
1762,Ukraine,45271947,0,1173.4345056999998,26.747368422,128226715.29968682
1763,United Arab Emirates,1860174,0,347.01817170000004,0.0,13605946.874410957
1764,United Arab Emirates,1970026,0,422.98106499999994,0.0,13327343.530674193
1765,United Arab Emirates,2086639,0,408.86163309999995,0.0,15228418.795848168
1766,United Arab Emirates,2207405,0,425.5916519,0.0,18880716.593578763
1767,United Arab Emirates,2328686,0,466.9740675,0.0,20883362.783617776
1768,United Arab Emirates,2448820,0,487.28258389999996,0.0,20308119.152657934
1769,United Arab Emirates,2571020,0,502.25580890000003,0.0,11949106.321963694
1770,United Arab Emirates,2700010,0,524.3592306,0.0,12480193.257438837
1771,United Arab Emirates,2838145,0,536.7142564000001,0.0,26300770.66948225
1772,United Arab Emirates,2988162,0,541.0691822,0.0,27059609.73534447
1773,United Arab Emirates,3154925,0,538.8712133,0.0,43410122.4692958
1774,United Arab Emirates,3326032,0,544.82115551,0.0,37176985.07019991
1775,United Arab Emirates,3507232,0,595.38369776,0.0,33537211.251603805
1776,United Arab Emirates,3741932,0,634.8553652,0.0,44798016.496682696
1777,United Arab Emirates,4087931,0,678.8626384700001,0.0,53211362.91571502
1778,United Arab Emirates,4579562,0,708.23735234,0.0,54983242.76183135
1779,United Arab Emirates,5242032,0,745.09970972,0.0,60295495.725151256
1780,United Arab Emirates,6044067,0,821.8424068700001,0.0,61207210.564148284
1781,United Arab Emirates,6894278,0,941.83389298,0.0,71773613.61192115
1782,United Arab Emirates,7666393,0,929.8807363000001,0.044473684000000006,66635908.67745779
1783,United Arab Emirates,8270684,0,974.37142382,0.047631579,63349246.5452434
1784,United Arab Emirates,8672475,0,1027.65911637,0.055789474000000006,62938993.361431174
1785,United Arab Emirates,8900453,0,1079.19343302,0.063421053,69374995.83044998
1786,United Arab Emirates,9006263,0,1137.16918225,0.277368421,65783327.88109822
1787,United Arab Emirates,9070867,0,1131.5628616,0.811052631,86700338.94912739
1788,United Kingdom,57247586,0,2477.8241669999998,15.057894738,270316333.9618006
1789,United Kingdom,57424897,0,2531.0883675,13.769999999000001,267741916.14762118
1790,United Kingdom,57580402,0,2510.64006,16.623684208,266388929.2275916
1791,United Kingdom,57718614,0,2539.17629,15.047631581000001,245074816.70861048
1792,United Kingdom,57865745,0,2504.6928340000004,18.36763158,240514764.23865852
1793,United Kingdom,58019030,0,2514.1116456,17.593684207000003,238362081.99032348
1794,United Kingdom,58166950,0,2639.591724,14.969894736,246223776.67262328
1795,United Kingdom,58316954,0,2588.1270214,18.876157891,231854456.04311404
1796,United Kingdom,58487141,0,2611.4742269,22.760037789000002,237928681.9280553
1797,United Kingdom,58682466,0,2596.011987,25.304466511999998,235184333.5051499
1798,United Kingdom,58892514,0,2619.1861311,26.090908823,245441910.76132384
1799,United Kingdom,59119673,0,2650.6578611,25.125389892,252130937.60181648
1800,United Kingdom,59370479,0,2587.9588707,29.288380242000002,247659874.10504657
1801,United Kingdom,59647577,0,2628.2694168,28.137895931000003,259188918.63447893
1802,United Kingdom,59987905,0,2635.4482461999996,37.240422005,257492953.77703074
1803,United Kingdom,60401206,0,2657.2017827,44.592631897000004,260913781.86121705
1804,United Kingdom,60846820,0,2625.9039817000003,47.677123257999995,264942755.42580464
1805,United Kingdom,61322463,0,2546.1681080999997,51.814797545,259840383.07346967
1806,United Kingdom,61806995,0,2500.5458648,57.643978821999994,248593309.71307915
1807,United Kingdom,62276270,0,2368.5886977,66.431084002,219541959.10583225
1808,United Kingdom,62766365,0,2427.3239347,68.895436453,224379084.07902813
1809,United Kingdom,63258918,0,2258.7115716,92.663620802,211248011.0519415
1810,United Kingdom,63700300,0,2273.6875352,108.547233484,223573803.15172663
1811,United Kingdom,64128226,0,2233.2373488000003,140.036350483,210451320.85488793
1812,United Kingdom,64613160,0,2069.2362852,169.79579497,183946101.84190938
1813,United States,249623000,0,21429.009960000003,928.7573475009999,2303062737.561846
1814,United States,252981000,0,21396.453842000003,924.5704967339999,2319625828.2470207
1815,United States,256514000,0,21820.448947999997,840.964800754,2435426430.2009273
1816,United States,259919000,0,22214.104754,920.228999792,2492209488.972354
1817,United States,263126000,0,22698.39921,867.5788938420001,2527132152.499039
1818,United States,266278000,0,23068.100564,995.2515298659999,2598078379.195858
1819,United States,269394000,0,23775.512046,1095.219782592,2693615235.976403
1820,United States,272657000,0,23946.522337000002,1120.124073896,2791085983.7757273
1821,United States,275854000,0,24200.733629,1029.703466942,2836580859.6036034
1822,United States,279040000,0,24650.559202999997,1021.4067782280001,2836207745.4430265
1823,United States,282162411,0,25351.666199,909.2432732350002,2886951020.8374
1824,United States,284968955,0,24915.306340000003,748.5530834460001,2860360392.4079375
1825,United States,287625193,0,25151.841297,897.4142155230002,2867384825.6939883
1826,United States,290107933,0,25222.860511,929.511138658,2891152013.972318
1827,United States,292805298,0,25768.200579,919.6967279260001,2943498987.11789
1828,United States,295516599,0,25777.815026,941.4872595209999,3001131626.590298
1829,United States,298379912,0,25504.894745,1016.601134044,2941714466.755106
1830,United States,301231207,0,25985.374544,928.439288707,3007544688.5799785
1831,United States,304093966,0,25262.230514,1005.686108162,2927012480.1770544
1832,United States,306771529,0,23880.195542,1108.950941569,2671312769.5108247
1833,United States,309338421,0,24722.626776999998,1134.0997260130002,2781964636.1539955
1834,United States,311644280,0,24271.090583999998,1363.1576539399998,2686608650.180919
1835,United States,313993272,0,23664.548627,1321.96654625,2519805868.6330566
1836,United States,316234505,0,24277.255914,1402.0793987499999,2573840577.937346
1837,United States,318622525,0,24514.973688,1454.01882823,2561094998.042423
1838,Uzbekistan,20184633,325367,506.05067816999997,17.49473684,51021262.477718465
1839,Uzbekistan,20653059,298941,514.25920151,15.87105263,47661365.766868085
1840,Uzbekistan,21176878,272122,479.81263205999994,16.52894737,48297834.16770083
1841,Uzbekistan,21697533,244467,509.57687084,19.36315789,48666778.003419735
1842,Uzbekistan,22160878,216122,501.02053248000004,18.83157895,42493286.562569
1843,Uzbekistan,22596642,188358,489.630861738,16.28421053,39036533.64123454
1844,Uzbekistan,23132100,92900,504.676551995,17.17105263,42041016.16731367
1845,Uzbekistan,23527806,139194,501.83905378599997,15.20263158,42247152.791841865
1846,Uzbekistan,23932051,118949,502.36787522,15.15263158,43581160.359753996
1847,Uzbekistan,24209319,102331,569.846812793,14.97894737,43632973.05711526
1848,Uzbekistan,24559938,90462,578.859729594,15.47105263,44176343.557969816
1849,Uzbekistan,24882076,82374,579.863523747,15.83421053,45006567.818789564
1850,Uzbekistan,25196034,75816,593.3175899580001,16.27894737,46311059.22059915
1851,Uzbekistan,25494446,73204,547.470985845,18.82861198,46290544.70608576
1852,Uzbekistan,25795074,69276,556.6204826759999,17.08794057,46432116.111273766
1853,Uzbekistan,26103269,63731,540.72956342,18.09369512,44220197.10428624
1854,Uzbekistan,26353185,135065,503.267909458,15.39400663,45388499.18798217
1855,Uzbekistan,26825847,42153,534.97977348,16.99236842,45061275.58282526
1856,Uzbekistan,27276304,26496,506.83047132999997,11.54184211,43305414.64336247
1857,Uzbekistan,27755043,12357,503.70888873,17.06131579,42154011.21715975
1858,Uzbekistan,28558600,3800,494.85638644000005,21.55815789,42047296.795626566
1859,Uzbekistan,29338787,613,527.1044651,15.05605263,43721563.94730597
1860,Uzbekistan,29774473,27,512.31842848,16.72363474,43288417.96389192
1861,Uzbekistan,30243200,0,508.8720292,16.5,43432951.06359928
1862,Uzbekistan,30757700,0,532.06486369,16.27633754,44353654.57904095
1863,Venezuela,19343477,518479,494.19644938,97.32368421,47460572.89714068
1864,Venezuela,19831139,500940,475.9310892,117.2157895,41034105.48821969
1865,Venezuela,20345697,453378,517.8347904,124.39736840000002,40944597.15078412
1866,Venezuela,20801045,462398,510.26535190000004,124.94210530000001,46206430.5922676
1867,Venezuela,21283640,442712,554.68212793,134.9578947,48635117.19382828
1868,Venezuela,21764883,423784,575.2600735999999,135.3947368,49056036.53922097
1869,Venezuela,22243671,406431,549.6376385,141.7026316,46228622.46169822
1870,Venezuela,22718655,391523,580.0147121,150.7052632,55706166.17934639
1871,Venezuela,23189448,380006,623.4524875,152.42894740000003,69985260.52644053
1872,Venezuela,23655807,372882,588.1655076,159.4736842,65965843.21539307
1873,Venezuela,24117510,370830,596.82899036,165.4894737,63059548.72426083
1874,Venezuela,24575444,373032,650.97315953,159.05526319999998,71517611.00189562
1875,Venezuela,25030502,378198,652.7513987,156.6684211,76853487.46010031
1876,Venezuela,25483602,384921,567.7914475299999,159.2947368,76607714.28326763
1877,Venezuela,25935544,391681,626.8724354999999,184.40789469999999,56884065.40499412
1878,Venezuela,26387313,396848,644.6971976,202.86444740000002,61181297.81732889
1879,Venezuela,26840481,398687,729.6087177899999,214.24563160000002,69408332.38748279
1880,Venezuela,27296610,395355,732.38115753,218.51163160000002,70506098.84499443
1881,Venezuela,27756384,385317,755.99933936,228.1918421,74022386.54855923
1882,Venezuela,28218634,368689,755.45256089,225.8927895,74866170.7328716
1883,Venezuela,28681974,346059,724.75508636,201.742736884,66132189.67414301
1884,Venezuela,29121517,341774,751.3092669600001,218.836026305,60718499.96873368
1885,Venezuela,29607591,285489,795.90479726,215.10726314200002,68991574.60853389
1886,Venezuela,30068802,249046,767.9667306599999,219.50091398700002,67280190.97713012
1887,Venezuela,30528787,209591,748.12305916,207.245994181,65485471.87481571
1888,Vietnam,50553324,17656281,60.930024610000004,14.12894737,5942259.763817098
1889,Vietnam,52506926,17163976,59.465264790000006,16.62368421,4497202.632424306
1890,Vietnam,54495338,16635110,64.00122889,19.02105263,3626835.290489924
1891,Vietnam,56494973,16065454,73.87150889,20.96052632,2976311.3044328294
1892,Vietnam,58474039,15451043,81.51772444,24.32368421,4095516.393853805
1893,Vietnam,60407133,14791844,95.02250231000001,27.84736842,4665590.570540422
1894,Vietnam,62280545,14092174,109.41104724,31.6,6201009.8917546
1895,Vietnam,60723415,16729920,132.6549677,30.67631579,9887089.428934155
1896,Vietnam,65850293,12602604,147.71310856000002,29.19736842,12133635.138577886
1897,Vietnam,67561628,11829746,145.89227628,36.24736842,11157600.599930532
1898,Vietnam,69238169,11047393,169.22552115,38.29210526,13597824.057609418
1899,Vietnam,70885363,10254556,186.49824163,47.92105263,15092765.235258287
1900,Vietnam,73023238,8933258,209.39692126,47.88947368,18711603.24615701
1901,Vietnam,74121159,8626503,228.16272973,49.96315789,19986329.950636376
1902,Vietnam,75741299,7786379,294.1770241,46.88947368,24532395.715807058
1903,Vietnam,81020798,3288045,316.8190825,43.644736837,29120974.634892173
1904,Vietnam,81690832,3403785,277.35196540999993,52.042105262,32476411.510399293
1905,Vietnam,80776469,5113121,300.82763419,59.252631576999995,32383205.96125303
1906,Vietnam,82552988,4154813,378.9451478,68.52815789600001,33854460.647859074
1907,Vietnam,84150356,3415051,378.6910118,79.08052632100001,35607183.61019781
1908,Vietnam,86341327,2131185,445.5971091,72.751842105,44788104.661501534
1909,Vietnam,88542278,894366,485.39129650000007,107.94921048399999,46497536.87076316
1910,Vietnam,90451881,0,481.32177179999996,139.191315763,44984023.80668826
1911,Vietnam,91497725,0,514.2683135,151.074323968,48011906.09106471
1912,Vietnam,91804556,740359,566.3847625,161.35518376299999,55733835.59222085
1913,World,3775207395,1512895819,88379.17346699999,6004.2346806509995,9608481984.805367
1914,World,3848744021,1526744598,88842.59422900001,6155.847138495,9815588229.621574
1915,World,3962785379,1496968486,89466.882213,6176.710565909001,9945862367.827312
1916,World,4060806959,1484066129,89829.52121,6540.384452144,9922697195.55139
1917,World,4138408267,1490382909,91043.41790599999,6598.236698833998,10163397311.646091
1918,World,4229597492,1484196880,92663.719593,6956.8608730509995,10306616483.824364
1919,World,4356369234,1440262883,95530.248051,7061.970203271999,10714216065.647532
1920,World,4459558002,1419875898,96430.41480600002,7219.644779730001,10956021122.518045
1921,World,4560661950,1400504087,96965.84010599999,7304.957731070001,11153294185.624737
1922,World,4689026587,1352791999,98776.883011,7388.500493332,11132420418.493244
1923,World,4758024197,1363658539,101262.316082,7559.7427143820005,11561118160.308586
1924,World,4792989620,1408350638,102634.309058,7414.494483529001,11916987263.121445
1925,World,4950377798,1330152267,104923.603302,7614.605412691,12196257236.674942
1926,World,5053296910,1306602386,109006.0581,7661.011831618,13002637777.33883
1927,World,5131486991,1308338390,114164.20072600001,8231.587824143,13467645844.290415
1928,World,5240786150,1279512613,117997.96197,8628.759083760002,14085901585.085516
1929,World,5360619024,1240857517,121278.49837399999,9044.833276809999,14708243365.360619
1930,World,5463258990,1219964782,125115.98367700001,9349.28681598,15074759398.935003
1931,World,5567077531,1199219148,126118.52252999999,10011.818044930002,15438108251.103714
1932,World,5699502449,1150066890,123986.043083,10227.71255161,15222769771.768398
1933,World,5791533844,1141335899,129703.614581,11018.679189710001,16125531401.074549
1934,World,5787556419,1227427549,132678.958529,11576.132382700001,16933296901.176306
1935,World,6039529788,1060027861,133826.14991,12426.8328186,17273620448.510212
1936,World,6120924477,1064213049,135822.429782,13267.5000285,17383799590.958282
1937,World,6232831242,1038491579,136554.648017,13934.8541213,17412127355.9769
